sales_date,GTIN,product_name,weekday_name,month_name,dominant_weather_type,dominant_temp_category,daily_sales_count,daily_sales_value
2019-10-02,GTIN-8000920461235,Calippo Cola 105ml,WED,OCT,windy,warm,172,342.28
2019-10-02,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,OCT,windy,warm,154,460.46
2019-10-02,GTIN-8711327319714,Cornetto Classico 120ml,WED,OCT,windy,warm,115,458.85
2019-10-02,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,OCT,windy,warm,157,469.43
2019-10-02,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,OCT,windy,warm,157,626.43
2019-10-02,GTIN-8711918648606,Walls Feast Classic 90ml,WED,OCT,windy,warm,193,384.07
2019-10-02,GTIN-8720000066784,Solero Exotic 90ml,WED,OCT,windy,warm,176,350.24
2019-10-03,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,OCT,windy,cool,139,207.11
2019-10-03,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,OCT,windy,cool,119,177.31
2019-10-03,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,OCT,windy,cool,95,236.55
2019-10-03,GTIN-8000920461235,Calippo Cola 105ml,THU,OCT,windy,cool,80,159.2
2019-10-03,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,OCT,windy,cool,81,242.19
2019-10-03,GTIN-8711327319714,Cornetto Classico 120ml,THU,OCT,windy,cool,72,287.28
2019-10-03,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,OCT,windy,cool,85,254.15
2019-10-03,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,OCT,windy,cool,84,335.16
2019-10-03,GTIN-8711918648606,Walls Feast Classic 90ml,THU,OCT,windy,cool,96,191.04
2019-10-03,GTIN-8720000066784,Solero Exotic 90ml,THU,OCT,windy,cool,90,179.1
2019-10-04,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,OCT,rainy,cool,108,160.92
2019-10-04,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,OCT,rainy,cool,93,138.57
2019-10-04,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,OCT,rainy,cool,106,263.94
2019-10-04,GTIN-8000920461235,Calippo Cola 105ml,FRI,OCT,rainy,cool,94,187.06
2019-10-04,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,OCT,rainy,cool,70,209.3
2019-10-04,GTIN-8711327319714,Cornetto Classico 120ml,FRI,OCT,rainy,cool,76,303.24
2019-10-04,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,OCT,rainy,cool,79,236.21
2019-10-04,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,OCT,rainy,cool,75,299.25
2019-10-04,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,OCT,rainy,cool,92,183.08
2019-10-04,GTIN-8720000066784,Solero Exotic 90ml,FRI,OCT,rainy,cool,89,177.11
2019-10-05,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,OCT,sunny,warm,831,1238.19
2019-10-05,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,OCT,sunny,warm,864,1287.36
2019-10-05,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,OCT,sunny,warm,783,1949.67
2019-10-05,GTIN-8000920461235,Calippo Cola 105ml,SAT,OCT,sunny,warm,729,1450.71
2019-10-05,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,OCT,sunny,warm,637,1904.63
2019-10-05,GTIN-8711327319714,Cornetto Classico 120ml,SAT,OCT,sunny,warm,560,2234.4
2019-10-05,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,OCT,sunny,warm,649,1940.51
2019-10-05,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,OCT,sunny,warm,600,2394
2019-10-05,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,OCT,sunny,warm,682,1357.18
2019-10-05,GTIN-8720000066784,Solero Exotic 90ml,SAT,OCT,sunny,warm,701,1394.99
2019-10-06,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,OCT,windy,cool,107,159.43
2019-10-06,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,OCT,windy,cool,121,180.29
2019-10-06,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,OCT,windy,cool,79,196.71
2019-10-06,GTIN-8000920461235,Calippo Cola 105ml,SUN,OCT,windy,cool,89,177.11
2019-10-06,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,OCT,windy,cool,81,242.19
2019-10-06,GTIN-8711327319714,Cornetto Classico 120ml,SUN,OCT,windy,cool,72,287.28
2019-10-06,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,OCT,windy,cool,82,245.18
2019-10-06,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,OCT,windy,cool,86,343.14
2019-10-06,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,OCT,windy,cool,71,141.29
2019-10-06,GTIN-8720000066784,Solero Exotic 90ml,SUN,OCT,windy,cool,101,200.99
2019-10-07,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,OCT,rainy,warm,204,303.96
2019-10-07,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,OCT,rainy,warm,235,350.15
2019-10-07,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,OCT,rainy,warm,214,532.86
2019-10-07,GTIN-8000920461235,Calippo Cola 105ml,MON,OCT,rainy,warm,179,356.21
2019-10-07,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,OCT,rainy,warm,159,475.41
2019-10-07,GTIN-8711327319714,Cornetto Classico 120ml,MON,OCT,rainy,warm,148,590.52
2019-10-07,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,OCT,rainy,warm,162,484.38
2019-10-07,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,OCT,rainy,warm,149,594.51
2019-10-07,GTIN-8711918648606,Walls Feast Classic 90ml,MON,OCT,rainy,warm,185,368.15
2019-10-07,GTIN-8720000066784,Solero Exotic 90ml,MON,OCT,rainy,warm,194,386.06
2019-10-08,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,OCT,rainy,cool,113,168.37
2019-10-08,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,OCT,rainy,cool,117,174.33
2019-10-08,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,OCT,rainy,cool,83,206.67
2019-10-08,GTIN-8000920461235,Calippo Cola 105ml,TUE,OCT,rainy,cool,70,139.3
2019-10-08,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,OCT,rainy,cool,93,278.07
2019-10-08,GTIN-8711327319714,Cornetto Classico 120ml,TUE,OCT,rainy,cool,72,287.28
2019-10-08,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,OCT,rainy,cool,76,227.24
2019-10-08,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,OCT,rainy,cool,88,351.12
2019-10-08,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,OCT,rainy,cool,91,181.09
2019-10-08,GTIN-8720000066784,Solero Exotic 90ml,TUE,OCT,rainy,cool,104,206.96
2019-10-09,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,OCT,rainy,warm,212,315.88
2019-10-09,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,OCT,rainy,warm,216,321.84
2019-10-09,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,OCT,rainy,warm,205,510.45
2019-10-09,GTIN-8000920461235,Calippo Cola 105ml,WED,OCT,rainy,warm,186,370.14
2019-10-09,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,OCT,rainy,warm,165,493.35
2019-10-09,GTIN-8711327319714,Cornetto Classico 120ml,WED,OCT,rainy,warm,123,490.77
2019-10-09,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,OCT,rainy,warm,146,436.54
2019-10-09,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,OCT,rainy,warm,148,590.52
2019-10-09,GTIN-8711918648606,Walls Feast Classic 90ml,WED,OCT,rainy,warm,171,340.29
2019-10-09,GTIN-8720000066784,Solero Exotic 90ml,WED,OCT,rainy,warm,164,326.36
2019-10-10,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,OCT,windy,cool,104,154.96
2019-10-10,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,OCT,windy,cool,95,141.55
2019-10-10,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,OCT,windy,cool,106,263.94
2019-10-10,GTIN-8000920461235,Calippo Cola 105ml,THU,OCT,windy,cool,89,177.11
2019-10-10,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,OCT,windy,cool,100,299
2019-10-10,GTIN-8711327319714,Cornetto Classico 120ml,THU,OCT,windy,cool,76,303.24
2019-10-10,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,OCT,windy,cool,89,266.11
2019-10-10,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,OCT,windy,cool,87,347.13
2019-10-10,GTIN-8711918648606,Walls Feast Classic 90ml,THU,OCT,windy,cool,87,173.13
2019-10-10,GTIN-8720000066784,Solero Exotic 90ml,THU,OCT,windy,cool,102,202.98
2019-10-11,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,OCT,sunny,cool,217,323.33
2019-10-11,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,OCT,sunny,cool,212,315.88
2019-10-11,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,OCT,sunny,cool,211,525.39
2019-10-11,GTIN-8000920461235,Calippo Cola 105ml,FRI,OCT,sunny,cool,185,368.15
2019-10-11,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,OCT,sunny,cool,161,481.39
2019-10-11,GTIN-8711327319714,Cornetto Classico 120ml,FRI,OCT,sunny,cool,157,626.43
2019-10-11,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,OCT,sunny,cool,174,520.26
2019-10-11,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,OCT,sunny,cool,143,570.57
2019-10-11,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,OCT,sunny,cool,193,384.07
2019-10-11,GTIN-8720000066784,Solero Exotic 90ml,FRI,OCT,sunny,cool,174,346.26
2019-10-12,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,OCT,windy,warm,230,342.7
2019-10-12,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,OCT,windy,warm,209,311.41
2019-10-12,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,OCT,windy,warm,216,537.84
2019-10-12,GTIN-8000920461235,Calippo Cola 105ml,SAT,OCT,windy,warm,189,376.11
2019-10-12,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,OCT,windy,warm,158,472.42
2019-10-12,GTIN-8711327319714,Cornetto Classico 120ml,SAT,OCT,windy,warm,144,574.56
2019-10-12,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,OCT,windy,warm,182,544.18
2019-10-12,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,OCT,windy,warm,169,674.31
2019-10-12,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,OCT,windy,warm,174,346.26
2019-10-12,GTIN-8720000066784,Solero Exotic 90ml,SAT,OCT,windy,warm,171,340.29
2019-10-13,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,OCT,sunny,warm,836,1245.64
2019-10-13,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,OCT,sunny,warm,852,1269.48
2019-10-13,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,OCT,sunny,warm,794,1977.06
2019-10-13,GTIN-8000920461235,Calippo Cola 105ml,SUN,OCT,sunny,warm,717,1426.83
2019-10-13,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,OCT,sunny,warm,648,1937.52
2019-10-13,GTIN-8711327319714,Cornetto Classico 120ml,SUN,OCT,sunny,warm,608,2425.92
2019-10-13,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,OCT,sunny,warm,656,1961.44
2019-10-13,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,OCT,sunny,warm,616,2457.84
2019-10-13,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,OCT,sunny,warm,717,1426.83
2019-10-13,GTIN-8720000066784,Solero Exotic 90ml,SUN,OCT,sunny,warm,691,1375.09
2019-10-14,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,OCT,windy,warm,199,296.51
2019-10-14,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,OCT,windy,warm,202,300.98
2019-10-14,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,OCT,windy,warm,230,572.7
2019-10-14,GTIN-8000920461235,Calippo Cola 105ml,MON,OCT,windy,warm,193,384.07
2019-10-14,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,OCT,windy,warm,171,511.29
2019-10-14,GTIN-8711327319714,Cornetto Classico 120ml,MON,OCT,windy,warm,152,606.48
2019-10-14,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,OCT,windy,warm,169,505.31
2019-10-14,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,OCT,windy,warm,149,594.51
2019-10-14,GTIN-8711918648606,Walls Feast Classic 90ml,MON,OCT,windy,warm,161,320.39
2019-10-14,GTIN-8720000066784,Solero Exotic 90ml,MON,OCT,windy,warm,184,366.16
2019-10-15,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,OCT,rainy,cool,99,147.51
2019-10-15,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,OCT,rainy,cool,111,165.39
2019-10-15,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,OCT,rainy,cool,82,204.18
2019-10-15,GTIN-8000920461235,Calippo Cola 105ml,TUE,OCT,rainy,cool,84,167.16
2019-10-15,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,OCT,rainy,cool,67,200.33
2019-10-15,GTIN-8711327319714,Cornetto Classico 120ml,TUE,OCT,rainy,cool,88,351.12
2019-10-15,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,OCT,rainy,cool,90,269.1
2019-10-15,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,OCT,rainy,cool,77,307.23
2019-10-15,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,OCT,rainy,cool,85,169.15
2019-10-15,GTIN-8720000066784,Solero Exotic 90ml,TUE,OCT,rainy,cool,94,187.06
2019-10-16,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,OCT,rainy,warm,215,320.35
2019-10-16,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,OCT,rainy,warm,223,332.27
2019-10-16,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,OCT,rainy,warm,200,498
2019-10-16,GTIN-8000920461235,Calippo Cola 105ml,WED,OCT,rainy,warm,182,362.18
2019-10-16,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,OCT,rainy,warm,151,451.49
2019-10-16,GTIN-8711327319714,Cornetto Classico 120ml,WED,OCT,rainy,warm,160,638.4
2019-10-16,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,OCT,rainy,warm,193,577.07
2019-10-16,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,OCT,rainy,warm,162,646.38
2019-10-16,GTIN-8711918648606,Walls Feast Classic 90ml,WED,OCT,rainy,warm,182,362.18
2019-10-16,GTIN-8720000066784,Solero Exotic 90ml,WED,OCT,rainy,warm,171,340.29
2019-10-17,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,OCT,sunny,cool,190,283.1
2019-10-17,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,OCT,sunny,cool,210,312.9
2019-10-17,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,OCT,sunny,cool,209,520.41
2019-10-17,GTIN-8000920461235,Calippo Cola 105ml,THU,OCT,sunny,cool,176,350.24
2019-10-17,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,OCT,sunny,cool,172,514.28
2019-10-17,GTIN-8711327319714,Cornetto Classico 120ml,THU,OCT,sunny,cool,134,534.66
2019-10-17,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,OCT,sunny,cool,194,580.06
2019-10-17,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,OCT,sunny,cool,139,554.61
2019-10-17,GTIN-8711918648606,Walls Feast Classic 90ml,THU,OCT,sunny,cool,163,324.37
2019-10-17,GTIN-8720000066784,Solero Exotic 90ml,THU,OCT,sunny,cool,183,364.17
2019-10-18,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,OCT,sunny,cool,197,293.53
2019-10-18,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,OCT,sunny,cool,201,299.49
2019-10-18,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,OCT,sunny,cool,202,502.98
2019-10-18,GTIN-8000920461235,Calippo Cola 105ml,FRI,OCT,sunny,cool,176,350.24
2019-10-18,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,OCT,sunny,cool,138,412.62
2019-10-18,GTIN-8711327319714,Cornetto Classico 120ml,FRI,OCT,sunny,cool,144,574.56
2019-10-18,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,OCT,sunny,cool,156,466.44
2019-10-18,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,OCT,sunny,cool,151,602.49
2019-10-18,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,OCT,sunny,cool,186,370.14
2019-10-18,GTIN-8720000066784,Solero Exotic 90ml,FRI,OCT,sunny,cool,194,386.06
2019-10-19,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,OCT,rainy,cool,97,144.53
2019-10-19,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,OCT,rainy,cool,102,151.98
2019-10-19,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,OCT,rainy,cool,95,236.55
2019-10-19,GTIN-8000920461235,Calippo Cola 105ml,SAT,OCT,rainy,cool,78,155.22
2019-10-19,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,OCT,rainy,cool,69,206.31
2019-10-19,GTIN-8711327319714,Cornetto Classico 120ml,SAT,OCT,rainy,cool,81,323.19
2019-10-19,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,OCT,rainy,cool,80,239.2
2019-10-19,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,OCT,rainy,cool,86,343.14
2019-10-19,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,OCT,rainy,cool,101,200.99
2019-10-19,GTIN-8720000066784,Solero Exotic 90ml,SAT,OCT,rainy,cool,102,202.98
2019-10-20,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,OCT,sunny,warm,873,1300.77
2019-10-20,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,OCT,sunny,warm,888,1323.12
2019-10-20,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,OCT,sunny,warm,921,2293.29
2019-10-20,GTIN-8000920461235,Calippo Cola 105ml,SUN,OCT,sunny,warm,719,1430.81
2019-10-20,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,OCT,sunny,warm,621,1856.79
2019-10-20,GTIN-8711327319714,Cornetto Classico 120ml,SUN,OCT,sunny,warm,605,2413.95
2019-10-20,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,OCT,sunny,warm,652,1949.48
2019-10-20,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,OCT,sunny,warm,635,2533.65
2019-10-20,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,OCT,sunny,warm,657,1307.43
2019-10-20,GTIN-8720000066784,Solero Exotic 90ml,SUN,OCT,sunny,warm,715,1422.85
2019-10-21,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,OCT,rainy,warm,183,272.67
2019-10-21,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,OCT,rainy,warm,213,317.37
2019-10-21,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,OCT,rainy,warm,215,535.35
2019-10-21,GTIN-8000920461235,Calippo Cola 105ml,MON,OCT,rainy,warm,163,324.37
2019-10-21,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,OCT,rainy,warm,172,514.28
2019-10-21,GTIN-8711327319714,Cornetto Classico 120ml,MON,OCT,rainy,warm,132,526.68
2019-10-21,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,OCT,rainy,warm,156,466.44
2019-10-21,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,OCT,rainy,warm,152,606.48
2019-10-21,GTIN-8711918648606,Walls Feast Classic 90ml,MON,OCT,rainy,warm,190,378.1
2019-10-21,GTIN-8720000066784,Solero Exotic 90ml,MON,OCT,rainy,warm,190,378.1
2019-10-22,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,OCT,rainy,warm,202,300.98
2019-10-22,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,OCT,rainy,warm,204,303.96
2019-10-22,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,OCT,rainy,warm,220,547.8
2019-10-22,GTIN-8000920461235,Calippo Cola 105ml,TUE,OCT,rainy,warm,180,358.2
2019-10-22,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,OCT,rainy,warm,162,484.38
2019-10-22,GTIN-8711327319714,Cornetto Classico 120ml,TUE,OCT,rainy,warm,150,598.5
2019-10-22,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,OCT,rainy,warm,180,538.2
2019-10-22,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,OCT,rainy,warm,171,682.29
2019-10-22,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,OCT,rainy,warm,151,300.49
2019-10-22,GTIN-8720000066784,Solero Exotic 90ml,TUE,OCT,rainy,warm,162,322.38
2019-10-23,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,OCT,rainy,warm,213,317.37
2019-10-23,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,OCT,rainy,warm,245,365.05
2019-10-23,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,OCT,rainy,warm,228,567.72
2019-10-23,GTIN-8000920461235,Calippo Cola 105ml,WED,OCT,rainy,warm,184,366.16
2019-10-23,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,OCT,rainy,warm,171,511.29
2019-10-23,GTIN-8711327319714,Cornetto Classico 120ml,WED,OCT,rainy,warm,153,610.47
2019-10-23,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,OCT,rainy,warm,160,478.4
2019-10-23,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,OCT,rainy,warm,175,698.25
2019-10-23,GTIN-8711918648606,Walls Feast Classic 90ml,WED,OCT,rainy,warm,178,354.22
2019-10-23,GTIN-8720000066784,Solero Exotic 90ml,WED,OCT,rainy,warm,172,342.28
2019-10-24,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,OCT,windy,cool,94,140.06
2019-10-24,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,OCT,windy,cool,108,160.92
2019-10-24,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,OCT,windy,cool,111,276.39
2019-10-24,GTIN-8000920461235,Calippo Cola 105ml,THU,OCT,windy,cool,87,173.13
2019-10-24,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,OCT,windy,cool,104,310.96
2019-10-24,GTIN-8711327319714,Cornetto Classico 120ml,THU,OCT,windy,cool,63,251.37
2019-10-24,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,OCT,windy,cool,80,239.2
2019-10-24,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,OCT,windy,cool,71,283.29
2019-10-24,GTIN-8711918648606,Walls Feast Classic 90ml,THU,OCT,windy,cool,82,163.18
2019-10-24,GTIN-8720000066784,Solero Exotic 90ml,THU,OCT,windy,cool,84,167.16
2019-10-25,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,OCT,rainy,warm,241,359.09
2019-10-25,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,OCT,rainy,warm,207,308.43
2019-10-25,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,OCT,rainy,warm,201,500.49
2019-10-25,GTIN-8000920461235,Calippo Cola 105ml,FRI,OCT,rainy,warm,192,382.08
2019-10-25,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,OCT,rainy,warm,166,496.34
2019-10-25,GTIN-8711327319714,Cornetto Classico 120ml,FRI,OCT,rainy,warm,131,522.69
2019-10-25,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,OCT,rainy,warm,179,535.21
2019-10-25,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,OCT,rainy,warm,148,590.52
2019-10-25,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,OCT,rainy,warm,185,368.15
2019-10-25,GTIN-8720000066784,Solero Exotic 90ml,FRI,OCT,rainy,warm,181,360.19
2019-10-26,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,OCT,rainy,warm,208,309.92
2019-10-26,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,OCT,rainy,warm,216,321.84
2019-10-26,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,OCT,rainy,warm,203,505.47
2019-10-26,GTIN-8000920461235,Calippo Cola 105ml,SAT,OCT,rainy,warm,179,356.21
2019-10-26,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,OCT,rainy,warm,141,421.59
2019-10-26,GTIN-8711327319714,Cornetto Classico 120ml,SAT,OCT,rainy,warm,149,594.51
2019-10-26,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,OCT,rainy,warm,173,517.27
2019-10-26,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,OCT,rainy,warm,150,598.5
2019-10-26,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,OCT,rainy,warm,158,314.42
2019-10-26,GTIN-8720000066784,Solero Exotic 90ml,SAT,OCT,rainy,warm,160,318.4
2019-10-27,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,OCT,windy,cool,113,168.37
2019-10-27,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,OCT,windy,cool,106,157.94
